source_id,address,price,beds,type,status,url
"778DLOkBEU3","11486 228th St, Cambria Heights, NY 11411","660000","3","Single Family Residence","Active","https://onekeymls.com/home-details/11486-228th-st-cambria-heights-ny-11411/778DLOkBEU3"
"5nF8gS01e3A","11611 207th St, Cambria Heights, NY 11411","855000","4","Duplex","Pending","https://onekeymls.com/home-details/11611-207th-st-cambria-heights-ny-11411/5nF8gS01e3A"
"idmpv6OIjKF","22315 114th Rd, Cambria Heights, NY 11411","855000","3","Single Family Residence","Active","https://onekeymls.com/home-details/22315-114th-rd-cambria-heights-ny-11411/idmpv6OIjKF"
"5VkB0WKUhcB","11614 Nashville Blvd, Cambria Heights, NY 11411","649000","3","Single Family Residence","Pending","https://onekeymls.com/home-details/11614-nashville-blvd-cambria-heights-ny-11411/5VkB0WKUhcB"
"j4QFP2GPRtE","11588 220th St, Cambria Heights, NY 11411","1169999","8","Single Family Residence","Active","https://onekeymls.com/home-details/11588-220th-st-cambria-heights-ny-11411/j4QFP2GPRtE"
"go3YtTEABfW","11593 217th St, Cambria Heights, NY 11411","1049000","6","Single Family Residence","Active","https://onekeymls.com/home-details/11593-217th-st-cambria-heights-ny-11411/go3YtTEABfW"
"iJY590CDqco","11467 226th St, Cambria Heights, NY 11411","675000","3","Single Family Residence","Active","https://onekeymls.com/home-details/11467-226th-st-cambria-heights-ny-11411/iJY590CDqco"
"lCxAIwSRqUD","11425 210th St, Cambria Heights, NY 11411","899000","4","Single Family Residence","Active","https://onekeymls.com/home-details/11425-210th-st-cambria-heights-ny-11411/lCxAIwSRqUD"
"jrCCWgDoS5w","12043 232nd St, Cambria Heights, NY 11411","759999","4","Single Family Residence","Active","https://onekeymls.com/home-details/12043-232nd-st-cambria-heights-ny-11411/jrCCWgDoS5w"
"gwL231jpWEe","115102 232nd St, Cambria Heights, NY 11411","739997","3","Single Family Residence","Active","https://onekeymls.com/home-details/115102-232nd-st-cambria-heights-ny-11411/gwL231jpWEe"
"l51KmxSLnPp","21609 115th Rd, Cambria Heights, NY 11411","669900","3","Single Family Residence","Active","https://onekeymls.com/home-details/21609-115th-rd-cambria-heights-ny-11411/l51KmxSLnPp"
"lULx1tfwKMt","11934 224th St, Cambria Heights, NY 11411","825000","4","Single Family Residence","Active","https://onekeymls.com/home-details/11934-224th-st-cambria-heights-ny-11411/lULx1tfwKMt"
"6GHO0LzXnJk","11901 223rd St, Cambria Heights, NY 11411","639999","4","Single Family Residence","Active","https://onekeymls.com/home-details/11901-223rd-st-cambria-heights-ny-11411/6GHO0LzXnJk"
"8VWRlGqDbJ2","11422 212th St, Cambria Heights, NY 11411","788000","4","Single Family Residence","Pending","https://onekeymls.com/home-details/11422-212th-st-cambria-heights-ny-11411/8VWRlGqDbJ2"
"4fF8xWSsQrn","22342 114th Ave, Cambria Heights, NY 11411","699000","3","Single Family Residence","Active","https://onekeymls.com/home-details/22342-114th-ave-cambria-heights-ny-11411/4fF8xWSsQrn"
"2Q3GHP4FcT5","10404 202nd St, Saint Albans, NY 11412","1099000","6","Single Family Residence","Active","https://onekeymls.com/home-details/10404-202nd-st-saint-albans-ny-11412/2Q3GHP4FcT5"
"eeQrn1iVjb5","19811 116th Ave, Saint Albans, NY 11412","745000","4","Single Family Residence","Active","https://onekeymls.com/home-details/19811-116th-ave-saint-albans-ny-11412/eeQrn1iVjb5"
"bZqs8nHpQJ9","11721 201st Pl, Saint Albans, NY 11412","759000","4","Single Family Residence","Active","https://onekeymls.com/home-details/11721-201st-pl-saint-albans-ny-11412/bZqs8nHpQJ9"
"iIXsAucuYX5","11238 200th St, Saint Albans, NY 11412","850000","3","Single Family Residence","Active","https://onekeymls.com/home-details/11238-200th-st-saint-albans-ny-11412/iIXsAucuYX5"
"4P3iNONJVKw","11535 197th St, Saint Albans, NY 11412","929000","5","Duplex","Active","https://onekeymls.com/home-details/11535-197th-st-saint-albans-ny-11412/4P3iNONJVKw"
"ifUgylk6vfV","18862 120th Rd, Saint Albans, NY 11412","799000","4","Single Family Residence","Active","https://onekeymls.com/home-details/18862-120th-rd-saint-albans-ny-11412/ifUgylk6vfV"
"11Mnbd3Km0k","18811 Dunkirk Dr, Saint Albans, NY 11412","1375000","7","Single Family Residence","Active","https://onekeymls.com/home-details/18811-dunkirk-dr-saint-albans-ny-11412/11Mnbd3Km0k"
"IBVNHTXeNL","19111 119th Ave, Saint Albans, NY 11412","948888","4","Duplex","Active","https://onekeymls.com/home-details/19111-119th-ave-saint-albans-ny-11412/IBVNHTXeNL"
"d8NxW7ciWL2","19027 109th Rd, Saint Albans, NY 11412","735000","3","Single Family Residence","Active","https://onekeymls.com/home-details/19027-109th-rd-saint-albans-ny-11412/d8NxW7ciWL2"
"37OnTiZZnEx","20202 109th Ave, Saint Albans, NY 11412","850000","5","Duplex","Active","https://onekeymls.com/home-details/20202-109th-ave-saint-albans-ny-11412/37OnTiZZnEx"
"ql8JdBXMoU","18920 117th Rd, Saint Albans, NY 11412","1249000","0","Duplex","Active","https://onekeymls.com/home-details/18920-117th-rd-saint-albans-ny-11412/ql8JdBXMoU"
"gAfHcacme1k","18922 117th Rd, Saint Albans, NY 11412","1249000","0","Duplex","Active","https://onekeymls.com/home-details/18922-117th-rd-saint-albans-ny-11412/gAfHcacme1k"
"1dZNX4dJtiP","10422 192nd St, Saint Albans, NY 11412","1088000","6","Single Family Residence","Pending","https://onekeymls.com/home-details/10422-192nd-st-saint-albans-ny-11412/1dZNX4dJtiP"
"6IUwOyZqM9X","10906 Farmers Blvd, Saint Albans, NY 11412","599000","","Retail","Active","https://onekeymls.com/home-details/10906-farmers-blvd-saint-albans-ny-11412/6IUwOyZqM9X"
"k4sdY6qZYVU","18806 Mangin Ave, Saint Albans, NY 11412","749000","3","Single Family Residence","Active","https://onekeymls.com/home-details/18806-mangin-ave-saint-albans-ny-11412/k4sdY6qZYVU"
"eqYeKqMnws0","11464 204th St, Saint Albans, NY 11412","779000","3","Single Family Residence","Active","https://onekeymls.com/home-details/11464-204th-st-saint-albans-ny-11412/eqYeKqMnws0"
"gX0PG0Jtivq","11547 200th St, Saint Albans, NY 11412","725000","3","Single Family Residence","Active","https://onekeymls.com/home-details/11547-200th-st-saint-albans-ny-11412/gX0PG0Jtivq"
"ae6RKFUhsxU","11343 202nd St, Saint Albans, NY 11412","625000","4","Single Family Residence","Active","https://onekeymls.com/home-details/11343-202nd-st-saint-albans-ny-11412/ae6RKFUhsxU"
"jvTPKpZk1vf","11137 196th Street, Hollis, NY 11412","1288000","7","Single Family Residence","Active","https://onekeymls.com/home-details/11137-196th-street-hollis-ny-11412/jvTPKpZk1vf"
"dCPulAXFnT","11342 194th St, Saint Albans, NY 11412","632500","3","Single Family Residence","Pending","https://onekeymls.com/home-details/11342-194th-st-saint-albans-ny-11412/dCPulAXFnT"
"6PgNlnxPBL3","11948 190th St, Saint Albans, NY 11412","1069000","7","Single Family Residence","Active","https://onekeymls.com/home-details/11948-190th-st-saint-albans-ny-11412/6PgNlnxPBL3"
"kBsJFOOXsyM","11042 198th St, Saint Albans, NY 11412","999999","3","Single Family Residence","Active","https://onekeymls.com/home-details/11042-198th-st-saint-albans-ny-11412/kBsJFOOXsyM"
"17Sqbpgl1Ns","115-72A Newburg St, Saint Albans, NY 11412","1299000","6","Duplex","Active","https://onekeymls.com/home-details/115-72a-newburg-st-saint-albans-ny-11412/17Sqbpgl1Ns"
"flC3r04dtut","20515 111th Ave, Saint Albans, NY 11412","849999","5","Single Family Residence","Active","https://onekeymls.com/home-details/20515-111th-ave-saint-albans-ny-11412/flC3r04dtut"
"4X5SzHKA5pY","20513 114th Dr, Saint Albans, NY 11412","900000","6","Single Family Residence","Active","https://onekeymls.com/home-details/20513-114th-dr-saint-albans-ny-11412/4X5SzHKA5pY"
"b0It80MB0oY","11531 197th St, Saint Albans, NY 11412","680000","3","Single Family Residence","Active","https://onekeymls.com/home-details/11531-197th-st-saint-albans-ny-11412/b0It80MB0oY"
"9gWWQSMa0b8","11440 198th St, Saint Albans, NY 11412","553600","3","Single Family Residence","Active","https://onekeymls.com/home-details/11440-198th-st-saint-albans-ny-11412/9gWWQSMa0b8"
"lhtjKI3N3pJ","19013 109th Rd, Saint Albans, NY 11412","849000","6","Single Family Residence","Active","https://onekeymls.com/home-details/19013-109th-rd-saint-albans-ny-11412/lhtjKI3N3pJ"
"j5yOiwmFFL","19129 109th Rd, Saint Albans, NY 11412","999000","8","Single Family Residence","Active","https://onekeymls.com/home-details/19129-109th-rd-saint-albans-ny-11412/j5yOiwmFFL"
"fMYMCeRha8n","11425 200th St, Saint Albans, NY 11412","779000","3","Single Family Residence","Active","https://onekeymls.com/home-details/11425-200th-st-saint-albans-ny-11412/fMYMCeRha8n"
"6jrk4oT58HE","13031 218th St, Laurelton, NY 11413","879000","4","Single Family Residence","Active","https://onekeymls.com/home-details/13031-218th-st-laurelton-ny-11413/6jrk4oT58HE"
"jQ3MqJibvSd","21624 132nd Ave, Jamaica, NY 11413","949900","6","Single Family Residence","Active","https://onekeymls.com/home-details/21624-132nd-ave-jamaica-ny-11413/jQ3MqJibvSd"
"ciOTPE9tv1A","13035 229th St, Laurelton, NY 11413","780000","3","Single Family Residence","Active","https://onekeymls.com/home-details/13035-229th-st-laurelton-ny-11413/ciOTPE9tv1A"
"7vZ6q15tY8u","14618 229th St, Springfield Gardens, NY 11413","749900","3","Single Family Residence","Active","https://onekeymls.com/home-details/14618-229th-st-springfield-gardens-ny-11413/7vZ6q15tY8u"
"1mFFdwno2nW","12265 Nellis St, Springfield Gardens, NY 11413","715000","3","Single Family Residence","Active","https://onekeymls.com/home-details/12265-nellis-st-springfield-gardens-ny-11413/1mFFdwno2nW"
"20NEdMkCIqA","13446 229th St, Laurelton, NY 11413","775000","3","Single Family Residence","Active","https://onekeymls.com/home-details/13446-229th-st-laurelton-ny-11413/20NEdMkCIqA"
"iSlDC68XmSn","21924 141st Ave, Laurelton, NY 11413","1090000","6","Duplex","Active","https://onekeymls.com/home-details/21924-141st-ave-laurelton-ny-11413/iSlDC68XmSn"
"99K5yCFr1z6","14014 Charles Ln, Springfield Gardens, NY 11413","1249000","7","Duplex","Active","https://onekeymls.com/home-details/14014-charles-ln-springfield-gardens-ny-11413/99K5yCFr1z6"
"hbQszE7Fo8U","22804 145th Ave, Springfield Gardens, NY 11413","1199999","6","Duplex","Active","https://onekeymls.com/home-details/22804-145th-ave-springfield-gardens-ny-11413/hbQszE7Fo8U"
"2dPyd5A33sU","14645 182nd St, Springfield Gardens, NY 11413","809000","4","Duplex","Active","https://onekeymls.com/home-details/14645-182nd-st-springfield-gardens-ny-11413/2dPyd5A33sU"
"ho4txymKKeh","18618 140th Ave, Springfield Gardens, NY 11413","880000","5","Single Family Residence","Active","https://onekeymls.com/home-details/18618-140th-ave-springfield-gardens-ny-11413/ho4txymKKeh"
"i4tlcfixc8I","22603 141st Ave, Laurelton, NY 11413","699000","3","Single Family Residence","Coming Soon","https://onekeymls.com/home-details/22603-141st-ave-laurelton-ny-11413/i4tlcfixc8I"
"6qjOOgbx6VI","13526 219th St, Laurelton, NY 11413","1289000","6","Duplex","Active","https://onekeymls.com/home-details/13526-219th-st-laurelton-ny-11413/6qjOOgbx6VI"
"hyZ755Kl0vM","14045 Charles Ln, Springfield Gardens, NY 11413","850000","0","Duplex","Active","https://onekeymls.com/home-details/14045-charles-ln-springfield-gardens-ny-11413/hyZ755Kl0vM"
"fbAP1GQx7Rl","21950 143rd Avenue, Springfield Gardens, NY 11413","1699000","10","Duplex","Active","https://onekeymls.com/home-details/21950-143rd-avenue-springfield-gardens-ny-11413/fbAP1GQx7Rl"
"ifttfMZSgZF","13049 232nd St, Laurelton, NY 11413","969000","5","Single Family Residence","Active","https://onekeymls.com/home-details/13049-232nd-st-laurelton-ny-11413/ifttfMZSgZF"
"7ejOjtFk6rb","143-86 232nd Street, Springfield Gardens, NY 11413","1385000","10","Duplex","Active","https://onekeymls.com/home-details/143-86-232nd-street-springfield-gardens-ny-11413/7ejOjtFk6rb"
"2CLlgOzCwdi","18514 144th Avenue, Springfield Gardens, NY 11413","990000","6","Single Family Residence","Active","https://onekeymls.com/home-details/18514-144th-avenue-springfield-gardens-ny-11413/2CLlgOzCwdi"
"4HTmfsLKO82","21842 140th Ave, Springfield Gardens, NY 11413","1249999","6","Duplex","Active","https://onekeymls.com/home-details/21842-140th-ave-springfield-gardens-ny-11413/4HTmfsLKO82"
"6A1rD4BfZWZ","18704 Williamson Ave, Springfield Gardens, NY 11413","899000","4","Single Family Residence","Active","https://onekeymls.com/home-details/18704-williamson-ave-springfield-gardens-ny-11413/6A1rD4BfZWZ"
"hNtlhV0xUZK","13014 221st St, Laurelton, NY 11413","1300000","4","Single Family Residence","Active","https://onekeymls.com/home-details/13014-221st-st-laurelton-ny-11413/hNtlhV0xUZK"
"a7Vl8YO228S","13764 Westgate St, Springfield Gardens, NY 11413","799000","3","Single Family Residence","Active","https://onekeymls.com/home-details/13764-westgate-st-springfield-gardens-ny-11413/a7Vl8YO228S"
"cBe2xoouoTK","14205 184th St, Springfield Gardens, NY 11413","1499000","8","Duplex","Active","https://onekeymls.com/home-details/14205-184th-st-springfield-gardens-ny-11413/cBe2xoouoTK"
"a7hEF43C4VW","22612 146th Ave, Springfield Gardens, NY 11413","1250000","0","Duplex","Active","https://onekeymls.com/home-details/22612-146th-ave-springfield-gardens-ny-11413/a7hEF43C4VW"
"8QD0SXU1jLe","13314 Francis Lewis Blvd, Laurelton, NY 11413","749000","4","Single Family Residence","Active","https://onekeymls.com/home-details/13314-francis-lewis-blvd-laurelton-ny-11413/8QD0SXU1jLe"
"88z7SCUV3Dk","22911 141st Ave, Laurelton, NY 11413","759000","3","Single Family Residence","Active","https://onekeymls.com/home-details/22911-141st-ave-laurelton-ny-11413/88z7SCUV3Dk"
"4YudE1LoXMR","23115 126th Ave, Jamaica, NY 11413","899000","3","Single Family Residence","Active","https://onekeymls.com/home-details/23115-126th-ave-jamaica-ny-11413/4YudE1LoXMR"
"kjwy9R6Pff0","13304 226th St, Laurelton, NY 11413","1199000","5","Duplex","Active","https://onekeymls.com/home-details/13304-226th-st-laurelton-ny-11413/kjwy9R6Pff0"
"etUuu0cLFNY","14415 226th St, Laurelton, NY 11413","1397999","6","Duplex","Active","https://onekeymls.com/home-details/14415-226th-st-laurelton-ny-11413/etUuu0cLFNY"
"6D3iOUWJcbV","18806 Nashville Blvd, Springfield Gardens, NY 11413","432900","3","Single Family Residence","Pending","https://onekeymls.com/home-details/18806-nashville-blvd-springfield-gardens-ny-11413/6D3iOUWJcbV"
"lTLj2uTFZuJ","15813 102nd St, Howard Beach, NY 11414","785000","3","Single Family Residence","Active","https://onekeymls.com/home-details/15813-102nd-st-howard-beach-ny-11414/lTLj2uTFZuJ"
"bv7tkzli7ov","8148 156th Ave Unit 247, Howard Beach, NY 11414","385000","3","Stock Cooperative","Active","https://onekeymls.com/home-details/8148-156th-ave-unit-247-howard-beach-ny-11414/bv7tkzli7ov"
"8Z04Caavt3e","88-08 151 Ave Unit 3H, Lindenwood, NY 11414","199000","2","Stock Cooperative","Active","https://onekeymls.com/home-details/88-08-151-ave-unit-3h-lindenwood-ny-11414/8Z04Caavt3e"
"40XZYNy4mwb","15529 81st St Unit 1, Howard Beach, NY 11414","359000","2","Stock Cooperative","Active","https://onekeymls.com/home-details/15529-81st-st-unit-1-howard-beach-ny-11414/40XZYNy4mwb"
"khZgb4BTRuZ","8827 Shore Pkwy Unit 25, Howard Beach, NY 11414","240000","1","Stock Cooperative","Active","https://onekeymls.com/home-details/8827-shore-pkwy-unit-25-howard-beach-ny-11414/khZgb4BTRuZ"
"k9eOcsp0vhT","8825 155th Ave Unit 3M, Howard Beach, NY 11414","185000","1","Stock Cooperative","Active","https://onekeymls.com/home-details/8825-155th-ave-unit-3m-howard-beach-ny-11414/k9eOcsp0vhT"
"bjc8MfYe1d1","8825 155th Ave Unit 1A, Howard Beach, NY 11414","255000","1","Stock Cooperative","Active","https://onekeymls.com/home-details/8825-155th-ave-unit-1a-howard-beach-ny-11414/bjc8MfYe1d1"
"arDHWLyldxM","16041 99th St, Howard Beach, NY 11414","879000","3","Single Family Residence","Active","https://onekeymls.com/home-details/16041-99th-st-howard-beach-ny-11414/arDHWLyldxM"
"dedIIp0XFz3","15915 95th St, Howard Beach, NY 11414","699000","4","Single Family Residence","Active","https://onekeymls.com/home-details/15915-95th-st-howard-beach-ny-11414/dedIIp0XFz3"
"5MVs5OtCj8i","16415 98th St, Howard Beach, NY 11414","949000","4","Duplex","Active","https://onekeymls.com/home-details/16415-98th-st-howard-beach-ny-11414/5MVs5OtCj8i"
"gEPBMVrCN2I","15314 83rd St Unit 5D-U, Howard Beach, NY 11414","575000","3","Condominium","Active","https://onekeymls.com/home-details/15314-83rd-st-unit-5d-u-howard-beach-ny-11414/gEPBMVrCN2I"
"9XhZ6g8TIot","16221 102nd St, Howard Beach, NY 11414","999000","6","Duplex","Active","https://onekeymls.com/home-details/16221-102nd-st-howard-beach-ny-11414/9XhZ6g8TIot"
"fKr2CeU9mE3","15325 88th St Unit 4K, Howard Beach, NY 11414","349998","2","Stock Cooperative","Active","https://onekeymls.com/home-details/15325-88th-st-unit-4k-howard-beach-ny-11414/fKr2CeU9mE3"
"f80BGBPYuJy","15325 88th St Unit 5G, Howard Beach, NY 11414","225000","1","Stock Cooperative","Active","https://onekeymls.com/home-details/15325-88th-st-unit-5g-howard-beach-ny-11414/f80BGBPYuJy"
"hk8oy1N7F2o","15325 88th St Unit 1K, Howard Beach, NY 11414","260000","2","Stock Cooperative","Active","https://onekeymls.com/home-details/15325-88th-st-unit-1k-howard-beach-ny-11414/hk8oy1N7F2o"
"o1wpE9hX1T","15117 82nd St, Howard Beach, NY 11414","1349000","9","Duplex","Active","https://onekeymls.com/home-details/15117-82nd-st-howard-beach-ny-11414/o1wpE9hX1T"
"4NMlQXCS2Lr","16330 95th St, Howard Beach, NY 11414","1090000","0","Duplex","Active","https://onekeymls.com/home-details/16330-95th-st-howard-beach-ny-11414/4NMlQXCS2Lr"
"8RAP7omfhVo","8812 151st Ave Unit 4B, Howard Beach, NY 11414","240000","2","Stock Cooperative","Active","https://onekeymls.com/home-details/8812-151st-ave-unit-4b-howard-beach-ny-11414/8RAP7omfhVo"
"52QioXrNPBM","14930 88th St Unit 2E, Howard Beach, NY 11414","409000","2","Condominium","Active","https://onekeymls.com/home-details/14930-88th-st-unit-2e-howard-beach-ny-11414/52QioXrNPBM"
"3mQzBpwO3j0","102-10A 160th Ave, Howard Beach, NY 11414","588000","2","Single Family Residence","Active","https://onekeymls.com/home-details/102-10a-160th-ave-howard-beach-ny-11414/3mQzBpwO3j0"
"f4LHxqR81gL","16035 99th St, Howard Beach, NY 11414","1199000","5","Duplex","Active","https://onekeymls.com/home-details/16035-99th-st-howard-beach-ny-11414/f4LHxqR81gL"
"9xXLRBjRU2f","14930 88th St Unit Lj, Howard Beach, NY 11414","339000","1","Condominium","Active","https://onekeymls.com/home-details/14930-88th-st-unit-lj-howard-beach-ny-11414/9xXLRBjRU2f"
"jpAroLS2rUE","15542 81st St Unit 119, Howard Beach, NY 11414","419000","3","Stock Cooperative","Pending","https://onekeymls.com/home-details/15542-81st-st-unit-119-howard-beach-ny-11414/jpAroLS2rUE"
"6kJKbg9OXi4","9960 164th Rd, Howard Beach, NY 11414","299000","3","Single Family Residence","Active","https://onekeymls.com/home-details/9960-164th-rd-howard-beach-ny-11414/6kJKbg9OXi4"
"66lVbCyLlez","15736 85th St, Howard Beach, NY 11414","1775000","3","Single Family Residence","Active","https://onekeymls.com/home-details/15736-85th-st-howard-beach-ny-11414/66lVbCyLlez"
"1xRZWGR9RML","8511 164th Ave, Howard Beach, NY 11414","1150000","5","Single Family Residence","Active","https://onekeymls.com/home-details/8511-164th-ave-howard-beach-ny-11414/1xRZWGR9RML"
"4VVWT9Sgtvq","86-22 155th Unit 3L, Howard Beach, NY 11414","325000","2","Stock Cooperative","Pending","https://onekeymls.com/home-details/86-22-155th-unit-3l-howard-beach-ny-11414/4VVWT9Sgtvq"
"dfBxHDcs0CE","15841 91st St, Howard Beach, NY 11414","2100000","5","Single Family Residence","Active","https://onekeymls.com/home-details/15841-91st-st-howard-beach-ny-11414/dfBxHDcs0CE"
"2iHrSfjPjhL","15619 87th St, Howard Beach, NY 11414","999000","6","Single Family Residence","Pending","https://onekeymls.com/home-details/15619-87th-st-howard-beach-ny-11414/2iHrSfjPjhL"
"lIJoun89fzZ","16128 98th St, Howard Beach, NY 11414","1189000","5","Single Family Residence","Active","https://onekeymls.com/home-details/16128-98th-st-howard-beach-ny-11414/lIJoun89fzZ"
"afyirXota7D","9752 75th St Unit B31, Ozone Park, NY 11416","295000","1","Condominium","Active","https://onekeymls.com/home-details/9752-75th-st-unit-b31-ozone-park-ny-11416/afyirXota7D"
"5ydy8JvcQt1","9716 103rd St, Ozone Park, NY 11416","1128000","8","Triplex","Coming Soon","https://onekeymls.com/home-details/9716-103rd-st-ozone-park-ny-11416/5ydy8JvcQt1"
"dp2BSQwurvh","10501 101st Ave, Ozone Park, NY 11416","4499000","","Business","Active","https://onekeymls.com/home-details/10501-101st-ave-ozone-park-ny-11416/dp2BSQwurvh"
"cm3arPaE8Gn","8216 101st Ave, Ozone Park, NY 11416","1160000","4","Duplex","Active","https://onekeymls.com/home-details/8216-101st-ave-ozone-park-ny-11416/cm3arPaE8Gn"
"gVeksqqu01W","9720 88th St, Ozone Park, NY 11416","1249000","5","Triplex","Active","https://onekeymls.com/home-details/9720-88th-st-ozone-park-ny-11416/gVeksqqu01W"
"jkHtHbJpuWn","8712 95th Ave, Ozone Park, NY 11416","850000","4","Duplex","Active","https://onekeymls.com/home-details/8712-95th-ave-ozone-park-ny-11416/jkHtHbJpuWn"
"3ylQo8OGzFR","9710 101st Ave, Ozone Park, NY 11416","1198000","","Mixed Use","Active","https://onekeymls.com/home-details/9710-101st-ave-ozone-park-ny-11416/3ylQo8OGzFR"
"jkUNZJ2cdh8","10409 94th Ave, Ozone Park, NY 11416","1050000","6","Duplex","Pending","https://onekeymls.com/home-details/10409-94th-ave-ozone-park-ny-11416/jkUNZJ2cdh8"
"eOcoahWryzv","458 Drew Street, Brooklyn, NY 11416","1350000","7","Duplex","Active","https://onekeymls.com/home-details/458-drew-street-brooklyn-ny-11416/eOcoahWryzv"
"iJwd6rf3mqj","9513 85th St, Ozone Park, NY 11416","799000","4","Single Family Residence","Active","https://onekeymls.com/home-details/9513-85th-st-ozone-park-ny-11416/iJwd6rf3mqj"
"9NBmvLX3ysQ","9419 96th St, Ozone Park, NY 11416","779999","3","Single Family Residence","Pending","https://onekeymls.com/home-details/9419-96th-st-ozone-park-ny-11416/9NBmvLX3ysQ"
"lTcTvtmPlFR","10112 101st Ave, Jamaica, NY 11416","1670000","9","Triplex","Active","https://onekeymls.com/home-details/10112-101st-ave-jamaica-ny-11416/lTcTvtmPlFR"
"3vUOf4c6gPu","9432 77th St, Ozone Park, NY 11416","699000","2","Single Family Residence","Pending","https://onekeymls.com/home-details/9432-77th-st-ozone-park-ny-11416/3vUOf4c6gPu"
"l0AlAm9kQNZ","10156 107th St, Ozone Park, NY 11416","1489000","7","Single Family Residence","Active","https://onekeymls.com/home-details/10156-107th-st-ozone-park-ny-11416/l0AlAm9kQNZ"
"6pJTsbhpKf2","9120 101st Ave, Ozone Park, NY 11416","1850000","","Mixed Use","Active","https://onekeymls.com/home-details/9120-101st-ave-ozone-park-ny-11416/6pJTsbhpKf2"
"ic5t8MJ9ayD","7711 97th Ave, Ozone Park, NY 11416","799000","3","Single Family Residence","Active","https://onekeymls.com/home-details/7711-97th-ave-ozone-park-ny-11416/ic5t8MJ9ayD"
"4qOjsyXQa43","9733 89th St, Ozone Park, NY 11416","918000","4","Duplex","Active","https://onekeymls.com/home-details/9733-89th-st-ozone-park-ny-11416/4qOjsyXQa43"
"cQvFSg0Fu1s","7703 95th Ave, Ozone Park, NY 11416","719999","3","Single Family Residence","Active","https://onekeymls.com/home-details/7703-95th-ave-ozone-park-ny-11416/cQvFSg0Fu1s"
"diI5dG8GTCt","9734 86th St, Ozone Park, NY 11416","1449000","0","Duplex","Active","https://onekeymls.com/home-details/9734-86th-st-ozone-park-ny-11416/diI5dG8GTCt"
"8IPnpPpMb1U","9532 92nd St, Ozone Park, NY 11416","998000","6","Duplex","Active","https://onekeymls.com/home-details/9532-92nd-st-ozone-park-ny-11416/8IPnpPpMb1U"
"dQIvTwrZExn","8718 95th Ave, Ozone Park, NY 11416","645000","4","Single Family Residence","Active","https://onekeymls.com/home-details/8718-95th-ave-ozone-park-ny-11416/dQIvTwrZExn"
"jU52LWpn0z8","7605 101st Ave, Ozone Park, NY 11416","1550000","","Mixed Use","Active","https://onekeymls.com/home-details/7605-101st-ave-ozone-park-ny-11416/jU52LWpn0z8"
"bGC6d5htbou","9743 101st St, Ozone Park, NY 11416","999000","5","Duplex","Active","https://onekeymls.com/home-details/9743-101st-st-ozone-park-ny-11416/bGC6d5htbou"
"cT4VI4tWZ6X","8616 102nd Ave, Ozone Park, NY 11416","699000","3","Single Family Residence","Active","https://onekeymls.com/home-details/8616-102nd-ave-ozone-park-ny-11416/cT4VI4tWZ6X"
"5H2KQqYpUCV","9535 94th St, Ozone Park, NY 11416","889000","0","Duplex","Pending","https://onekeymls.com/home-details/9535-94th-st-ozone-park-ny-11416/5H2KQqYpUCV"
"azEjh3sVVQJ","9015/17/19 /25 Rockaway Boulevard, Jamaica, NY 11416","2900000","","Mixed Use","Active","https://onekeymls.com/home-details/90151719-25-rockaway-boulevard-jamaica-ny-11416/azEjh3sVVQJ"
"6fAskYHgA07","9511 92nd St, Ozone Park, NY 11416","1599000","6","Duplex","Active","https://onekeymls.com/home-details/9511-92nd-st-ozone-park-ny-11416/6fAskYHgA07"
"g8yp0jJTAao","9747 91st St, Ozone Park, NY 11416","930000","4","Duplex","Pending","https://onekeymls.com/home-details/9747-91st-st-ozone-park-ny-11416/g8yp0jJTAao"
"eEbaOctYJuo","10150 104th St, Ozone Park, NY 11416","1199000","4","Duplex","Pending","https://onekeymls.com/home-details/10150-104th-st-ozone-park-ny-11416/eEbaOctYJuo"
"iBGqEwU8EOd","8122 102nd Ave, Ozone Park, NY 11416","1200000","6","Duplex","Active","https://onekeymls.com/home-details/8122-102nd-ave-ozone-park-ny-11416/iBGqEwU8EOd"
"hTX90Gv59P7","15033 Hawtree St, Ozone Park, NY 11417","1638000","6","Duplex","Active","https://onekeymls.com/home-details/15033-hawtree-st-ozone-park-ny-11417/hTX90Gv59P7"
"1l1tgyXHNnP","13302 96th St, Ozone Park, NY 11417","1099999","5","Duplex","Active","https://onekeymls.com/home-details/13302-96th-st-ozone-park-ny-11417/1l1tgyXHNnP"
"eYKkg47693L","13306 96th St, Ozone Park, NY 11417","880000","3","Single Family Residence","Active","https://onekeymls.com/home-details/13306-96th-st-ozone-park-ny-11417/eYKkg47693L"
"76F48hYfQmd","9606 134th Rd, Ozone Park, NY 11417","799999","3","Duplex","Active","https://onekeymls.com/home-details/9606-134th-rd-ozone-park-ny-11417/76F48hYfQmd"
"kMOI68Z83gU","10524 Crossbay Blvd, Ozone Park, NY 11417","875000","","Mixed Use","Active","https://onekeymls.com/home-details/10524-crossbay-blvd-ozone-park-ny-11417/kMOI68Z83gU"
"bw8BIDradrT","10933 97th St, Ozone Park, NY 11417","639900","3","Single Family Residence","Active","https://onekeymls.com/home-details/10933-97th-st-ozone-park-ny-11417/bw8BIDradrT"
"78P2RBR7HTw","10006 133rd Ave, Ozone Park, NY 11417","788000","4","Single Family Residence","Active","https://onekeymls.com/home-details/10006-133rd-ave-ozone-park-ny-11417/78P2RBR7HTw"
